file_path,province,speaker,duration,region
hau-giang/0317516/137.wav,hau-giang,hau-giang_0317516,5.568,south
hau-giang/0317516/162.wav,hau-giang,hau-giang_0317516,5.856,south
hau-giang/0317516/178.wav,hau-giang,hau-giang_0317516,4.864,south
hau-giang/0317516/140.wav,hau-giang,hau-giang_0317516,5.024,south
hau-giang/0317516/110.wav,hau-giang,hau-giang_0317516,4.448,south
hau-giang/0317516/038.wav,hau-giang,hau-giang_0317516,6.944,south
hau-giang/0317516/196.wav,hau-giang,hau-giang_0317516,5.056,south
hau-giang/0317516/061.wav,hau-giang,hau-giang_0317516,4.704,south
hau-giang/0317516/053.wav,hau-giang,hau-giang_0317516,4.96,south
hau-giang/0317516/064.wav,hau-giang,hau-giang_0317516,5.568,south
hau-giang/0317516/050.wav,hau-giang,hau-giang_0317516,4.32,south
hau-giang/0317516/164.wav,hau-giang,hau-giang_0317516,4.32,south
hau-giang/0317516/193.wav,hau-giang,hau-giang_0317516,6.784,south
hau-giang/0317516/082.wav,hau-giang,hau-giang_0317516,4.928,south
hau-giang/0317516/071.wav,hau-giang,hau-giang_0317516,5.856,south
hau-giang/0317516/036.wav,hau-giang,hau-giang_0317516,3.456,south
hau-giang/0317516/160.wav,hau-giang,hau-giang_0317516,5.28,south
hau-giang/0317516/009.wav,hau-giang,hau-giang_0317516,4.832,south
hau-giang/0317516/126.wav,hau-giang,hau-giang_0317516,5.312,south
hau-giang/0317516/078.wav,hau-giang,hau-giang_0317516,3.84,south
hau-giang/0317516/027.wav,hau-giang,hau-giang_0317516,5.088,south
hau-giang/0317516/138.wav,hau-giang,hau-giang_0317516,5.984,south
hau-giang/0317516/015.wav,hau-giang,hau-giang_0317516,6.24,south
hau-giang/0317516/088.wav,hau-giang,hau-giang_0317516,5.376,south
hau-giang/0317516/154.wav,hau-giang,hau-giang_0317516,5.44,south
hau-giang/0317516/103.wav,hau-giang,hau-giang_0317516,5.6,south
hau-giang/0317516/031.wav,hau-giang,hau-giang_0317516,4.928,south
hau-giang/0317516/030.wav,hau-giang,hau-giang_0317516,5.248,south
hau-giang/0317516/046.wav,hau-giang,hau-giang_0317516,4.864,south
hau-giang/0317516/090.wav,hau-giang,hau-giang_0317516,7.904,south
hau-giang/0317516/022.wav,hau-giang,hau-giang_0317516,4.896,south
hau-giang/0317516/004.wav,hau-giang,hau-giang_0317516,4.512,south
hau-giang/0317516/059.wav,hau-giang,hau-giang_0317516,6.016,south
hau-giang/0317516/132.wav,hau-giang,hau-giang_0317516,5.664,south
hau-giang/0317516/070.wav,hau-giang,hau-giang_0317516,5.952,south
hau-giang/0317516/007.wav,hau-giang,hau-giang_0317516,5.248,south
hau-giang/0317516/018.wav,hau-giang,hau-giang_0317516,4.32,south
hau-giang/0317516/069.wav,hau-giang,hau-giang_0317516,6.304,south
hau-giang/0317516/163.wav,hau-giang,hau-giang_0317516,4.544,south
hau-giang/0317516/155.wav,hau-giang,hau-giang_0317516,6.528,south
hau-giang/0317516/045.wav,hau-giang,hau-giang_0317516,3.424,south
hau-giang/0317516/144.wav,hau-giang,hau-giang_0317516,4.32,south
hau-giang/0317516/120.wav,hau-giang,hau-giang_0317516,5.984,south
hau-giang/0317516/014.wav,hau-giang,hau-giang_0317516,4.032,south
hau-giang/0317516/151.wav,hau-giang,hau-giang_0317516,5.856,south
hau-giang/0317516/000.wav,hau-giang,hau-giang_0317516,3.392,south
hau-giang/0317516/091.wav,hau-giang,hau-giang_0317516,5.184,south
hau-giang/0317516/131.wav,hau-giang,hau-giang_0317516,4.704,south
hau-giang/0317516/123.wav,hau-giang,hau-giang_0317516,5.056,south
hau-giang/0317516/145.wav,hau-giang,hau-giang_0317516,6.592,south
hau-giang/0317516/033.wav,hau-giang,hau-giang_0317516,4.768,south
hau-giang/0317516/170.wav,hau-giang,hau-giang_0317516,5.344,south
hau-giang/0317516/073.wav,hau-giang,hau-giang_0317516,5.6,south
hau-giang/0317516/094.wav,hau-giang,hau-giang_0317516,4.448,south
hau-giang/0317516/093.wav,hau-giang,hau-giang_0317516,5.312,south
hau-giang/0317516/172.wav,hau-giang,hau-giang_0317516,4.48,south
hau-giang/0317516/076.wav,hau-giang,hau-giang_0317516,3.68,south
hau-giang/0317516/130.wav,hau-giang,hau-giang_0317516,4.384,south
hau-giang/0317516/080.wav,hau-giang,hau-giang_0317516,6.656,south
hau-giang/0317516/037.wav,hau-giang,hau-giang_0317516,5.088,south
hau-giang/0317516/008.wav,hau-giang,hau-giang_0317516,5.952,south
hau-giang/0317516/028.wav,hau-giang,hau-giang_0317516,4.704,south
hau-giang/0317516/175.wav,hau-giang,hau-giang_0317516,4.224,south
hau-giang/0317516/128.wav,hau-giang,hau-giang_0317516,4.192,south
hau-giang/0317516/121.wav,hau-giang,hau-giang_0317516,4.128,south
hau-giang/0317516/084.wav,hau-giang,hau-giang_0317516,5.216,south
hau-giang/0317516/182.wav,hau-giang,hau-giang_0317516,5.504,south
hau-giang/0317516/194.wav,hau-giang,hau-giang_0317516,5.28,south
hau-giang/0317516/150.wav,hau-giang,hau-giang_0317516,4.8,south
hau-giang/0317516/124.wav,hau-giang,hau-giang_0317516,5.568,south
hau-giang/0317516/099.wav,hau-giang,hau-giang_0317516,5.824,south
hau-giang/0317516/010.wav,hau-giang,hau-giang_0317516,3.552,south
hau-giang/0317516/186.wav,hau-giang,hau-giang_0317516,5.44,south
hau-giang/0317516/032.wav,hau-giang,hau-giang_0317516,4.64,south
hau-giang/0317516/101.wav,hau-giang,hau-giang_0317516,6.176,south
hau-giang/0317516/035.wav,hau-giang,hau-giang_0317516,7.456,south
hau-giang/0317516/191.wav,hau-giang,hau-giang_0317516,6.24,south
hau-giang/0317516/060.wav,hau-giang,hau-giang_0317516,4.672,south
hau-giang/0317516/062.wav,hau-giang,hau-giang_0317516,6.08,south
hau-giang/0317516/023.wav,hau-giang,hau-giang_0317516,4.512,south
hau-giang/0317516/141.wav,hau-giang,hau-giang_0317516,7.008,south
hau-giang/0317516/116.wav,hau-giang,hau-giang_0317516,5.664,south
hau-giang/0317516/074.wav,hau-giang,hau-giang_0317516,6.368,south
hau-giang/0317516/118.wav,hau-giang,hau-giang_0317516,5.952,south
hau-giang/0317516/159.wav,hau-giang,hau-giang_0317516,6.336,south
hau-giang/0317516/157.wav,hau-giang,hau-giang_0317516,4.736,south
hau-giang/0317516/016.wav,hau-giang,hau-giang_0317516,4.544,south
hau-giang/0317516/189.wav,hau-giang,hau-giang_0317516,4.384,south
hau-giang/0317516/117.wav,hau-giang,hau-giang_0317516,6.848,south
hau-giang/0317516/025.wav,hau-giang,hau-giang_0317516,3.744,south
hau-giang/0317516/051.wav,hau-giang,hau-giang_0317516,6.24,south
hau-giang/0317516/079.wav,hau-giang,hau-giang_0317516,8.768,south
hau-giang/0317516/003.wav,hau-giang,hau-giang_0317516,4.256,south
hau-giang/0317516/113.wav,hau-giang,hau-giang_0317516,6.304,south
hau-giang/0317516/102.wav,hau-giang,hau-giang_0317516,6.624,south
hau-giang/0317516/149.wav,hau-giang,hau-giang_0317516,4.928,south
hau-giang/0317516/148.wav,hau-giang,hau-giang_0317516,6.816,south
hau-giang/0317516/158.wav,hau-giang,hau-giang_0317516,6.24,south
hau-giang/0317516/106.wav,hau-giang,hau-giang_0317516,5.28,south
hau-giang/0317516/114.wav,hau-giang,hau-giang_0317516,4.192,south
hau-giang/0317516/063.wav,hau-giang,hau-giang_0317516,4.576,south
hau-giang/0317516/190.wav,hau-giang,hau-giang_0317516,3.968,south
hau-giang/0317516/040.wav,hau-giang,hau-giang_0317516,5.344,south
hau-giang/0317516/153.wav,hau-giang,hau-giang_0317516,5.344,south
hau-giang/0317516/134.wav,hau-giang,hau-giang_0317516,6.976,south
hau-giang/0317516/185.wav,hau-giang,hau-giang_0317516,4.416,south
hau-giang/0317516/177.wav,hau-giang,hau-giang_0317516,3.84,south
hau-giang/0317516/152.wav,hau-giang,hau-giang_0317516,4.16,south
hau-giang/0317516/021.wav,hau-giang,hau-giang_0317516,5.12,south
hau-giang/0317516/085.wav,hau-giang,hau-giang_0317516,7.264,south
hau-giang/0317516/067.wav,hau-giang,hau-giang_0317516,3.744,south
hau-giang/0317516/133.wav,hau-giang,hau-giang_0317516,4.96,south
hau-giang/0317516/012.wav,hau-giang,hau-giang_0317516,7.2,south
hau-giang/0317516/013.wav,hau-giang,hau-giang_0317516,4.096,south
hau-giang/0317516/100.wav,hau-giang,hau-giang_0317516,5.696,south
hau-giang/0317516/095.wav,hau-giang,hau-giang_0317516,4.96,south
hau-giang/0317516/029.wav,hau-giang,hau-giang_0317516,5.184,south
hau-giang/0317516/055.wav,hau-giang,hau-giang_0317516,4.256,south
hau-giang/0317516/183.wav,hau-giang,hau-giang_0317516,5.472,south
hau-giang/0317516/054.wav,hau-giang,hau-giang_0317516,5.44,south
hau-giang/0317516/098.wav,hau-giang,hau-giang_0317516,5.088,south
hau-giang/0317516/068.wav,hau-giang,hau-giang_0317516,5.728,south
hau-giang/0317516/107.wav,hau-giang,hau-giang_0317516,6.72,south
hau-giang/0317516/039.wav,hau-giang,hau-giang_0317516,4.192,south
hau-giang/0317516/042.wav,hau-giang,hau-giang_0317516,5.152,south
hau-giang/0317516/087.wav,hau-giang,hau-giang_0317516,3.68,south
hau-giang/0317516/019.wav,hau-giang,hau-giang_0317516,4.288,south
hau-giang/0317516/167.wav,hau-giang,hau-giang_0317516,4.544,south
hau-giang/0317516/092.wav,hau-giang,hau-giang_0317516,5.568,south
hau-giang/0317516/136.wav,hau-giang,hau-giang_0317516,5.952,south
hau-giang/0317516/198.wav,hau-giang,hau-giang_0317516,5.952,south
hau-giang/0317516/057.wav,hau-giang,hau-giang_0317516,3.424,south
hau-giang/0317516/129.wav,hau-giang,hau-giang_0317516,7.072,south
hau-giang/0317516/166.wav,hau-giang,hau-giang_0317516,4.64,south
hau-giang/0317516/056.wav,hau-giang,hau-giang_0317516,5.184,south
hau-giang/0317516/034.wav,hau-giang,hau-giang_0317516,5.312,south
hau-giang/0317516/006.wav,hau-giang,hau-giang_0317516,5.44,south
hau-giang/0317516/147.wav,hau-giang,hau-giang_0317516,6.496,south
hau-giang/0317516/105.wav,hau-giang,hau-giang_0317516,4.736,south
hau-giang/0317516/169.wav,hau-giang,hau-giang_0317516,5.344,south
hau-giang/0317516/176.wav,hau-giang,hau-giang_0317516,5.312,south
hau-giang/0317516/081.wav,hau-giang,hau-giang_0317516,7.456,south
hau-giang/0317516/174.wav,hau-giang,hau-giang_0317516,4.64,south
hau-giang/0317516/179.wav,hau-giang,hau-giang_0317516,6.08,south
hau-giang/0317516/052.wav,hau-giang,hau-giang_0317516,6.048,south
hau-giang/0317516/127.wav,hau-giang,hau-giang_0317516,5.184,south
hau-giang/0317516/171.wav,hau-giang,hau-giang_0317516,5.248,south
hau-giang/0317516/161.wav,hau-giang,hau-giang_0317516,4.864,south
can-tho/3644836/125.wav,can-tho,can-tho_3644836,5.422625,south
can-tho/3644836/195.wav,can-tho,can-tho_3644836,5.184,south
can-tho/3644836/072.wav,can-tho,can-tho_3644836,4.416,south
can-tho/3644836/083.wav,can-tho,can-tho_3644836,6.208,south
can-tho/3644836/135.wav,can-tho,can-tho_3644836,5.824,south
can-tho/3644836/043.wav,can-tho,can-tho_3644836,5.44,south
can-tho/3644836/181.wav,can-tho,can-tho_3644836,4.992,south
can-tho/3644836/089.wav,can-tho,can-tho_3644836,4.64,south
can-tho/3644836/002.wav,can-tho,can-tho_3644836,4.768,south
can-tho/3644836/001.wav,can-tho,can-tho_3644836,5.6,south
can-tho/3644836/065.wav,can-tho,can-tho_3644836,6.592,south
can-tho/3644836/192.wav,can-tho,can-tho_3644836,6.208,south
can-tho/3644836/139.wav,can-tho,can-tho_3644836,6.176,south
can-tho/3644836/017.wav,can-tho,can-tho_3644836,5.984,south
can-tho/3644836/180.wav,can-tho,can-tho_3644836,5.44,south
can-tho/3644836/137.wav,can-tho,can-tho_3644836,5.28,south
can-tho/3644836/156.wav,can-tho,can-tho_3644836,6.624,south
can-tho/3644836/115.wav,can-tho,can-tho_3644836,4.416,south
can-tho/3644836/108.wav,can-tho,can-tho_3644836,5.376,south
can-tho/3644836/112.wav,can-tho,can-tho_3644836,5.792,south
can-tho/3644836/197.wav,can-tho,can-tho_3644836,7.584,south
can-tho/3644836/162.wav,can-tho,can-tho_3644836,6.08,south
can-tho/3644836/053.wav,can-tho,can-tho_3644836,4.96,south
can-tho/3644836/140.wav,can-tho,can-tho_3644836,5.28,south
can-tho/3644836/097.wav,can-tho,can-tho_3644836,4.704,south
can-tho/3644836/061.wav,can-tho,can-tho_3644836,6.528,south
can-tho/3644836/064.wav,can-tho,can-tho_3644836,6.4,south
can-tho/3644836/193.wav,can-tho,can-tho_3644836,6.432,south
can-tho/3644836/038.wav,can-tho,can-tho_3644836,4.096,south
can-tho/3644836/110.wav,can-tho,can-tho_3644836,4.256,south
can-tho/3644836/050.wav,can-tho,can-tho_3644836,6.976,south
can-tho/3644836/071.wav,can-tho,can-tho_3644836,5.344,south
can-tho/3644836/036.wav,can-tho,can-tho_3644836,3.616,south
can-tho/3644836/165.wav,can-tho,can-tho_3644836,5.12,south
can-tho/3644836/160.wav,can-tho,can-tho_3644836,6.08,south
can-tho/3644836/126.wav,can-tho,can-tho_3644836,4.8,south
can-tho/3644836/027.wav,can-tho,can-tho_3644836,5.056,south
can-tho/3644836/138.wav,can-tho,can-tho_3644836,6.528,south
can-tho/3644836/009.wav,can-tho,can-tho_3644836,5.376,south
can-tho/3644836/031.wav,can-tho,can-tho_3644836,4.832,south
can-tho/3644836/015.wav,can-tho,can-tho_3644836,4.992,south
can-tho/3644836/188.wav,can-tho,can-tho_3644836,4.48,south
can-tho/3644836/046.wav,can-tho,can-tho_3644836,5.12,south
can-tho/3644836/088.wav,can-tho,can-tho_3644836,4.128,south
can-tho/3644836/163.wav,can-tho,can-tho_3644836,5.632,south
can-tho/3644836/022.wav,can-tho,can-tho_3644836,4.128,south
can-tho/3644836/058.wav,can-tho,can-tho_3644836,5.504,south
can-tho/3644836/045.wav,can-tho,can-tho_3644836,4.928,south
can-tho/3644836/030.wav,can-tho,can-tho_3644836,5.376,south
can-tho/3644836/004.wav,can-tho,can-tho_3644836,4.992,south
can-tho/3644836/154.wav,can-tho,can-tho_3644836,6.048,south
can-tho/3644836/103.wav,can-tho,can-tho_3644836,5.728,south
can-tho/3644836/090.wav,can-tho,can-tho_3644836,5.664,south
can-tho/3644836/155.wav,can-tho,can-tho_3644836,4.864,south
can-tho/3644836/070.wav,can-tho,can-tho_3644836,4.928,south
can-tho/3644836/132.wav,can-tho,can-tho_3644836,4.736,south
can-tho/3644836/018.wav,can-tho,can-tho_3644836,5.792,south
can-tho/3644836/069.wav,can-tho,can-tho_3644836,7.072,south
can-tho/3644836/131.wav,can-tho,can-tho_3644836,7.552,south
can-tho/3644836/104.wav,can-tho,can-tho_3644836,4.544,south
can-tho/3644836/007.wav,can-tho,can-tho_3644836,7.904,south
can-tho/3644836/123.wav,can-tho,can-tho_3644836,5.984,south
can-tho/3644836/014.wav,can-tho,can-tho_3644836,4.064,south
can-tho/3644836/142.wav,can-tho,can-tho_3644836,7.168,south
can-tho/3644836/187.wav,can-tho,can-tho_3644836,3.936,south
can-tho/3644836/091.wav,can-tho,can-tho_3644836,6.816,south
